Response Id,Seeing other people cry can easily make you feel like you want to cry too,You often make a backup plan for a backup plan.,"At social events, you rarely try to introduce yourself to new people and mostly talk to the ones you already know",You prefer to completely finish one project before starting another.,You enjoy participating in group activities.,You are definitely not an artistic type of person.,Your mood can change very quickly.,You often end up doing things at the last possible moment.,You rarely second-guess the choices that you have made.,You feel comfortable just walking up to someone you find interesting and striking up a conversation.,You usually prefer just doing what you feel like at any given moment instead of planning a particular daily routine.,You struggle with deadlines.,You like to have a to-do list for each day.,You rarely worry about whether you make a good impression on people you meet.,You feel confident that things will work out for you.,You are prone to worrying that things will take a turn for the worse.,"You have always been fascinated by the question of what, if anything, happens after death.",You usually prefer to be around others rather than on your own.,You find it easy to empathize with a person whose experiences are very different from yours.,You avoid making phone calls.,You often spend a lot of time trying to understand views that are very different from your own.,"In your social circle, you are often the one who contacts your friends and initiates activities.","If your plans are interrupted, your top priority is to get back on track as soon as possible.",Your emotions control you more than you control them.,You often feel overwhelmed.,Personality_numeric
33728,-1,2,0,-1,2,3,2,2,2,0,2,-1,2,-1,1,-2,3,0,-2,0,-1,1,1,0,0,5
33735,0,-1,-1,-2,-3,-1,0,2,-2,-1,1,1,2,0,0,1,0,2,2,1,1,-2,2,2,1,2
33738,2,2,0,-1,-2,1,0,-2,1,2,1,3,-1,0,1,0,1,-3,2,-1,-1,0,2,-1,2,4
33750,-1,-1,0,1,-2,0,1,1,-1,-1,-1,-2,0,-2,-2,-3,-1,-2,0,1,-3,-1,0,1,-2,2
33751,-2,3,0,-2,2,-1,0,0,1,-2,0,-2,1,1,-1,1,-1,-2,-1,-2,-2,1,-2,1,-1,1
33759,2,0,1,-1,0,0,1,-1,0,-2,-2,0,1,2,1,1,-3,0,-2,1,-1,-1,3,-2,-2,3
33766,0,2,1,-1,-2,0,-2,-2,-1,2,1,0,0,1,0,3,2,-2,0,-2,1,-1,2,-2,0,4
33768,-2,1,2,0,0,2,1,1,0,-1,1,-2,2,-1,0,-3,-1,0,0,-1,-1,-1,0,0,0,1
33779,2,2,2,1,0,1,2,-1,-1,-1,-1,-3,1,0,1,1,-1,2,0,0,-1,0,2,-1,1,3
33782,-1,-2,-2,-1,2,0,0,1,2,-2,-3,0,1,0,-3,0,0,0,0,-1,2,-2,1,1,1,4
33785,0,-2,-2,-2,-2,3,-1,0,-1,-3,2,-2,2,0,0,0,-2,-2,-2,-3,0,2,1,1,1,1
33791,1,0,-1,-1,0,-1,3,-2,0,-2,0,0,-2,-2,-2,-2,1,-2,-2,-2,-1,-2,-2,2,-1,1
33792,-2,-1,-3,-2,1,1,0,0,2,0,-1,1,1,-3,2,-2,-1,0,-2,0,0,-2,2,0,1,5
33794,-2,-1,1,1,-2,1,2,1,1,-1,-1,0,1,0,0,-1,-2,-1,2,2,-2,0,-1,2,2,2
33799,0,1,1,-1,0,1,0,1,-1,-2,2,-1,1,0,1,3,-1,-3,0,1,2,-2,0,1,2,3
33800,-2,0,1,1,2,2,-1,2,-1,-1,-1,-2,2,-1,0,-1,-2,-1,1,0,0,-1,1,-2,2,5
33802,-1,-1,-2,0,3,-3,1,-1,0,-3,-1,0,-1,-3,1,0,1,-2,-2,-1,0,0,0,1,1,1
33803,2,2,-2,-2,2,0,-2,1,-2,0,1,0,0,1,0,0,2,0,1,-3,1,-1,1,-2,1,4
33807,-3,2,-2,-2,1,-3,2,-1,1,-2,-1,0,0,-3,-1,-1,-2,-1,-1,-1,-1,-1,0,1,-1,1
33810,-1,1,0,-1,2,-2,0,0,1,-3,-2,-1,2,-3,2,-2,-1,-2,-2,2,1,-2,1,-1,0,5
33811,2,-1,0,-3,0,2,0,0,0,1,0,-3,2,3,0,0,1,1,2,0,-1,0,0,2,0,5
33812,-2,0,-2,2,1,0,-1,1,-3,-1,2,0,-2,0,0,0,-1,-1,0,0,-2,0,-1,2,-3,1
33814,-1,2,2,-1,-1,0,1,2,-1,0,-1,1,2,-1,-1,-2,-1,2,0,-2,-1,1,2,0,3,2
33817,-1,1,0,-1,-2,2,-2,0,0,1,2,-1,1,0,2,2,-2,-1,-1,2,1,-1,-2,0,1,3
33819,-2,0,0,0,0,-1,-2,0,-2,-3,0,1,0,2,0,1,0,-1,-1,1,0,-1,-2,2,2,3
33824,2,2,-3,-1,0,1,2,2,2,0,-1,-1,1,2,1,-1,1,2,-1,0,0,3,0,3,2,5
33830,2,0,-1,-1,-3,0,0,-2,1,0,2,3,0,1,1,1,-2,-2,0,0,-2,0,0,0,2,4
33832,0,3,0,-2,1,0,1,2,0,0,0,-2,0,1,1,-1,1,0,-1,3,1,2,1,2,2,5
33833,0,0,2,-3,-2,2,-2,-1,-1,-1,0,-1,0,1,2,0,-2,1,0,1,2,0,-2,-1,3,3
33836,0,0,1,-2,-2,0,1,-1,1,-1,0,-2,2,2,0,-2,-2,0,0,-1,-1,-1,2,-2,1,1
33837,-1,0,-1,0,1,1,2,0,-1,-3,0,-1,0,-1,-1,0,-1,-1,0,0,-1,-1,-2,3,-2,1
33839,-3,-2,2,0,2,2,1,1,-1,-1,-3,0,2,-1,-1,-2,-2,-2,-1,0,-3,-1,-1,1,1,2
33843,1,2,0,-2,0,2,0,-3,-1,-1,-2,0,3,2,-2,0,-3,0,-1,-1,0,-1,1,1,-2,3
33845,-1,0,2,3,0,2,1,3,2,-1,-1,-1,1,0,-2,-2,-2,-2,1,-1,-2,2,0,2,-1,2
33852,-3,0,1,0,2,-1,-1,-1,-2,-2,2,0,0,1,1,0,-2,0,-2,-1,-3,-3,0,0,0,1
33853,-1,2,-1,-3,-2,2,3,-2,1,-1,0,-1,2,3,-2,0,0,2,-2,-1,-2,0,2,-1,0,1
33854,-1,2,1,-2,-2,1,-1,-3,2,-1,1,-1,3,2,-2,0,-1,-1,-3,-3,-3,1,2,0,3,1
33855,-1,-1,-2,-1,1,1,1,-1,2,-2,-1,-1,1,-1,2,0,0,0,0,-2,1,-2,1,-3,3,5
33857,-3,0,0,-2,0,-1,0,-2,0,0,2,-1,0,-1,-1,-1,-1,-2,-1,0,-1,1,-1,3,-1,1
33864,-1,-2,1,-1,0,1,-2,-1,-2,-1,2,-1,2,3,3,1,0,-1,-2,2,0,-1,-1,2,1,3
33868,0,2,2,-2,-2,3,-1,-1,-1,0,-1,0,1,2,-2,0,-2,1,-2,-2,-1,1,0,-1,-2,3
33869,3,0,1,-2,3,2,1,-2,-1,-1,-2,-1,2,-1,-1,1,-1,0,0,0,2,1,2,0,-1,3
33882,-2,-2,0,-2,2,3,3,0,3,-1,-1,-3,-1,2,1,-2,3,-1,2,-2,2,-2,-1,-2,1,5
33883,-1,-1,-2,-2,2,1,-2,0,-1,-1,3,-2,-3,-1,1,0,2,0,-2,0,1,-1,1,1,1,4
33886,0,-2,1,-1,-2,-1,3,3,-2,-2,-1,2,3,0,1,-1,0,1,1,3,0,-2,1,2,-1,2
33889,2,3,-1,-2,1,0,1,2,0,3,2,0,1,1,1,-2,1,2,-1,2,-2,2,2,1,2,5
33901,0,-1,0,0,0,0,0,-1,-1,-2,2,0,-1,2,1,1,-2,0,2,0,1,0,-1,2,-1,3
33906,0,-1,-1,0,-1,0,2,2,1,-1,-1,3,2,-2,2,-1,-2,0,1,1,-1,-3,0,-2,0,2
33913,-2,-1,-1,-1,1,-1,1,0,-3,-2,-1,-1,0,-2,-1,-2,-1,1,1,2,0,-1,0,3,-2,1
33916,0,-3,2,-1,-2,1,-1,-1,-1,0,1,0,1,2,1,3,-1,0,-2,3,1,-1,-2,2,1,3
33920,-2,1,0,-1,-1,0,-1,-2,3,-3,3,-1,1,2,1,-2,0,-1,0,-2,1,-2,0,-1,-2,1
33921,1,2,1,-2,-1,1,0,0,0,0,0,1,2,1,-3,3,-1,1,-1,-1,-1,0,0,-1,-2,3
33924,0,3,-1,-1,0,0,1,1,1,2,2,-1,2,1,0,0,1,1,0,-2,0,0,1,0,1,5
33929,0,0,1,-3,-3,2,2,1,-1,-2,0,1,1,0,1,-2,-1,1,1,2,1,-1,1,0,1,2
33930,-2,0,-1,-2,3,0,1,0,3,-3,-3,0,2,-2,2,-1,0,-1,0,0,0,-1,0,-1,-1,5
33936,0,-3,1,0,1,3,3,3,0,-1,0,3,1,-1,0,2,3,-2,0,2,2,-2,1,3,1,4
33937,0,1,-1,-1,1,0,2,1,0,0,1,-1,0,0,0,-2,0,2,-2,2,1,0,2,1,3,5
33941,-1,1,0,-1,1,-1,2,-2,-1,-1,1,0,-1,-1,-1,-1,0,0,-2,-2,0,-2,0,1,1,1
33956,0,1,0,-2,1,-1,-1,1,1,0,-1,-2,0,2,2,1,0,1,-1,3,-2,0,2,2,1,5
33969,0,-2,-2,-3,2,3,-1,0,0,0,-3,0,1,-1,1,-1,0,-1,0,0,2,1,3,1,0,4
33970,-3,-1,-2,-2,-3,1,-2,-1,1,-2,3,-2,2,0,1,-3,-1,-1,-1,-2,1,-3,1,0,-1,1
33972,-1,-1,0,-2,1,1,0,1,1,-3,-2,-1,-1,-1,1,-2,2,0,-1,0,1,-1,0,-1,1,5
33973,-1,2,-2,-1,3,-2,0,0,0,0,0,0,-1,-2,-2,0,0,-1,-1,0,-1,0,-3,2,-2,1
33980,2,-2,2,-2,-1,-2,2,2,0,0,-3,2,0,0,-2,-1,-1,2,2,2,-1,-2,2,3,0,2
33981,0,0,2,2,-2,1,-2,0,-1,-2,-3,-2,3,-3,-1,-2,-3,0,1,-2,-3,0,-2,2,-2,2
33984,-1,-3,0,-3,-2,-3,1,2,0,0,-1,3,-1,-2,-2,-1,-1,3,1,1,2,-3,0,0,0,2
33986,-1,2,-2,0,1,-2,0,-3,-2,1,1,0,-3,-2,-2,0,-1,-2,-3,-1,0,0,-1,0,0,1
33987,-1,-2,-2,-1,3,2,2,2,2,-1,0,1,3,-1,1,-2,1,-2,-1,-2,0,0,2,-2,1,5
33991,2,0,-2,-2,2,1,0,2,1,0,1,-2,1,2,1,0,2,2,1,0,-2,2,1,3,0,5
33995,0,3,0,-3,-3,1,-1,0,-2,2,1,2,-1,3,1,3,1,-3,0,-2,-1,-2,2,-3,-2,4
34007,0,0,2,-1,0,1,0,-2,1,-1,2,-1,2,2,0,0,-3,-2,0,-2,0,0,0,2,1,3
34017,0,2,-2,-1,2,-2,1,-2,-3,-2,3,-1,-2,0,0,-2,0,-1,-1,-2,1,-2,1,2,1,1
34020,1,0,-1,-2,-2,3,0,-2,-2,1,0,2,0,2,2,2,1,-2,0,-1,0,-3,2,0,2,4
34033,-3,2,0,-1,-1,0,1,-2,2,-2,2,0,1,1,0,-1,-1,-2,-2,0,1,-1,1,0,2,1
34036,-1,-2,-2,-1,2,0,0,3,1,-2,2,3,1,1,-1,2,2,-2,0,1,2,0,-2,0,0,4
34037,-1,-3,0,-1,1,2,2,0,2,0,0,-2,2,0,3,0,2,-2,-1,0,2,-2,1,-3,2,5
34042,-2,1,-1,0,1,-1,-1,0,0,-1,0,-2,-1,0,1,-1,-1,0,-1,-1,-2,-1,0,2,-3,1
34047,0,-1,1,0,-2,1,2,2,0,-1,-3,0,0,-1,-1,-1,-1,0,3,3,-1,-1,-2,2,0,2
34052,-1,0,-1,-1,-1,1,-1,-2,-1,-1,2,0,0,0,0,3,-1,-2,0,1,1,-2,-1,0,0,3
34054,-1,0,2,-1,-2,2,2,1,-1,-1,1,1,1,1,0,0,-1,-1,2,2,-1,-1,-1,2,-1,2
34055,-3,-1,-1,-1,-2,1,0,0,1,-1,3,0,2,1,1,-2,-1,0,-1,-1,1,0,2,1,1,1
34061,-2,0,-1,0,0,1,1,0,0,-2,-3,2,2,-1,0,0,-2,0,2,0,0,0,1,-2,2,2
34062,-1,1,-1,-1,-1,0,2,1,0,-2,2,-3,1,1,0,0,-3,1,-2,0,1,-3,0,1,-1,1
34066,0,1,0,0,0,1,-1,-1,-2,2,-2,1,0,-1,2,1,1,0,-1,2,-3,-2,2,-3,0,4
34067,0,-1,0,0,2,1,2,0,2,-1,-1,-1,0,-1,0,-2,0,1,0,-1,1,-1,0,2,2,5
34073,0,0,-1,-2,-1,3,0,0,-1,1,0,-2,1,-1,-1,-1,-2,1,1,-2,-3,-1,0,-2,0,1
34074,0,-1,0,-1,-1,2,-2,2,-1,0,2,-2,3,2,-1,-1,-1,0,-1,-2,-2,-1,0,0,1,1
34077,0,-2,1,-2,3,1,1,0,-2,-2,0,-3,2,0,1,1,-1,-3,-1,1,-1,-1,0,-2,2,5
34081,-3,-1,0,1,-1,0,1,1,0,-1,-2,0,0,-2,0,-2,-1,1,-1,1,-1,0,0,0,1,2
34082,0,-1,-3,-1,-1,0,-2,-1,-2,2,-1,3,-1,1,1,0,2,1,0,-1,0,-1,1,-1,-1,4
34083,3,-1,0,-2,2,2,-1,3,-2,0,1,0,2,2,0,-1,0,1,0,2,0,0,1,2,2,5
34087,-2,-1,3,-1,-2,0,2,1,-2,-2,-2,-1,1,-1,-1,-2,-1,1,-2,2,-1,-1,-1,0,0,2
34090,-1,-2,0,0,-1,0,0,-2,0,0,1,-1,2,1,0,1,-1,-2,-1,1,1,-2,0,1,0,3
34093,0,-1,0,-2,-1,1,0,1,0,-1,0,-2,2,-1,1,0,1,-1,-3,0,1,-2,1,-3,1,5
34094,-1,-1,0,-2,-2,2,1,-1,0,-2,1,-2,0,1,-1,0,0,1,0,-3,0,-2,0,-2,2,1
34096,2,-1,-2,-2,0,0,1,-2,-2,3,0,1,-1,1,1,-1,1,0,1,-2,-1,0,1,-2,1,4
34098,0,0,-1,0,0,2,0,-2,-2,1,1,1,-2,0,1,1,2,0,1,-2,-2,-2,0,-1,1,4
34100,0,-1,2,-2,-2,2,0,1,-1,-1,-1,-1,3,-1,1,-1,0,-2,0,0,1,-2,-2,1,2,3
34101,3,0,1,0,0,1,0,3,2,1,0,0,1,1,1,-2,2,1,0,2,-3,2,1,3,1,5
34102,0,1,0,-2,1,2,0,-1,0,0,2,-2,2,0,0,-2,-1,-1,-1,-1,-1,-2,-2,-2,2,1
34103,1,1,-2,-1,2,2,2,1,1,2,2,0,2,1,1,-1,1,1,-1,1,-1,3,1,1,1,5
34108,2,1,1,-2,-3,2,-2,1,-2,2,1,3,-1,1,0,1,2,-3,2,-1,-2,0,2,-2,-3,4
34110,0,1,-1,-1,1,0,2,1,0,2,2,-3,-1,2,-1,-1,-1,2,0,2,1,0,0,2,1,5
34111,-2,0,2,-3,-2,-1,0,0,-1,-2,-1,1,0,0,-1,-1,-2,2,0,2,0,-1,-1,1,-1,2
34115,1,3,-3,-2,-2,0,-1,1,-1,1,2,1,-1,1,0,-1,1,0,2,1,-2,0,1,-1,0,4
34119,3,3,-3,-2,-1,-1,-1,-1,-1,-1,0,2,-2,3,2,2,2,0,1,-1,-3,-3,0,-2,1,4
34120,-2,-1,0,-1,0,1,0,1,0,-1,2,0,2,0,-2,-1,-2,0,-1,-3,0,0,1,0,1,1
34125,-3,0,-1,1,2,0,3,0,2,0,-1,-1,3,-1,-1,-1,1,0,-1,0,3,-2,0,0,3,5
34128,1,-1,0,-1,3,2,1,1,1,0,-1,2,2,1,-2,1,0,-1,0,-2,0,-2,1,3,2,4
34129,-3,2,-1,-3,0,0,3,0,0,-1,-2,-2,-1,-2,-1,-2,-3,1,0,0,-2,-2,-2,0,-2,1
34130,-1,-2,2,-2,-1,1,0,1,-1,-3,0,0,1,-2,1,-1,0,2,0,1,-1,-1,-2,0,-1,2
34131,2,1,0,-1,-1,-1,1,1,3,1,0,-1,-1,-2,2,-3,1,2,-2,1,-2,0,2,1,0,5
34137,1,1,0,-3,2,0,1,0,-2,2,1,-2,1,3,0,-1,0,1,1,2,0,1,3,1,3,5
34138,0,1,-2,0,-1,0,2,-2,-2,0,1,-1,-2,-1,0,-3,1,-1,0,-1,0,-2,-1,2,-3,1
34143,1,2,-1,-2,-2,1,-2,-2,-1,0,2,3,0,2,0,1,1,-1,1,0,-2,-1,1,-2,1,4
34148,3,1,-1,-2,-2,1,0,1,0,2,1,2,-1,1,1,2,2,-1,1,-1,-1,-1,2,-3,2,4
34151,1,2,2,-2,-1,1,0,0,3,-1,-1,1,1,1,-3,0,0,0,-2,-2,-1,1,1,1,1,3
34155,-3,0,0,-2,1,1,2,-2,-1,0,1,1,0,-2,1,-2,-2,-2,-1,0,-2,0,-1,2,0,1
34156,0,-1,0,1,0,-1,2,0,-3,-1,0,0,-1,0,0,-2,0,-2,0,1,-1,0,-1,2,-1,1
34157,2,0,1,0,-2,3,0,-1,0,-1,-2,0,-1,2,-2,0,0,3,-2,-2,0,2,0,0,-1,3
34159,3,-1,0,1,-2,0,-2,0,0,-2,0,-1,0,1,2,0,1,1,-1,1,1,-1,0,0,2,5
34160,1,1,-1,0,2,1,-1,-2,-2,3,0,0,-1,-1,0,0,1,-2,1,-2,-2,-3,2,-3,0,4
34164,-3,-1,-3,-3,0,0,0,1,0,0,0,1,2,-3,-1,0,1,0,-2,2,1,1,1,-1,-2,4
34165,3,3,0,0,-1,0,0,-1,0,1,2,3,0,1,2,1,0,-1,1,-1,-3,-3,-1,-3,2,4
34170,0,2,-2,3,-1,0,2,0,1,0,2,-1,1,1,2,-2,2,2,-1,1,-2,2,1,0,2,5
34173,0,0,0,-2,-3,3,3,1,0,-2,-3,0,0,-1,2,0,-2,2,2,2,-1,-1,-2,2,-2,2
34174,0,1,-2,0,3,-3,1,-3,-2,-1,2,2,-2,-2,0,-1,-1,-1,-3,-1,0,0,0,1,-1,1
34175,0,1,-2,-2,3,0,1,0,0,2,1,0,3,3,3,-1,1,1,0,0,-1,3,2,2,0,5
34177,-2,-2,1,-3,1,-2,1,2,-3,-2,0,0,1,0,-1,-2,0,1,1,2,-1,0,2,1,0,2
34178,-1,-3,1,2,0,2,2,1,2,-1,1,-1,0,-1,1,-2,2,-1,0,0,0,-1,0,-1,0,5
34180,-1,1,2,0,-1,1,1,0,1,-2,0,1,-1,0,-2,2,1,-2,-1,1,2,-1,0,1,1,4
34182,-1,1,-1,-1,-2,3,-1,-2,-1,0,2,0,2,0,1,1,-1,0,-2,1,3,-1,-3,1,1,3
34183,-2,0,1,-2,-2,1,0,-1,0,0,0,-2,2,1,-1,-2,-1,1,-1,-1,-2,-2,0,0,1,1
34185,0,-1,2,-2,1,1,0,0,-1,-3,1,-1,1,0,1,2,-2,-1,-1,1,2,-1,-3,2,2,3
34190,0,-3,1,-2,1,-1,2,1,0,-1,-1,1,1,1,-2,-3,0,0,-2,3,-3,1,2,1,0,2
34192,1,0,1,1,-1,0,2,0,1,-1,0,2,1,-1,-1,2,1,0,-1,2,1,0,2,0,-1,4
34194,2,0,1,-1,-2,-1,-1,-2,-2,-1,0,1,3,3,1,0,-1,2,-2,0,0,0,2,0,-2,3
34200,0,0,-2,-1,1,-1,0,-2,-3,0,2,1,-2,0,-2,-2,-1,-3,-1,-2,0,0,-1,0,1,1
34202,-1,-1,1,1,-1,1,1,1,0,-3,-1,1,1,-2,-1,0,0,-1,1,0,-2,2,0,2,-1,2
34209,1,3,0,-1,2,-2,2,-2,-2,-1,3,-1,-2,0,-3,-2,-2,0,-2,-1,-1,-3,-3,-1,-3,1
34211,-1,-2,-1,0,0,1,2,1,0,-1,2,1,0,-1,-2,-1,2,0,-2,0,1,-2,2,0,3,5
34217,1,-2,0,-1,3,1,-1,2,-2,-1,0,0,2,-1,2,-2,1,-3,-2,2,2,0,0,-1,2,5
34219,2,0,0,-1,2,1,1,2,2,1,1,1,0,1,1,-1,2,-1,-2,1,-2,1,-2,-1,1,5
34221,-1,1,-2,-2,1,1,0,2,0,0,-1,-1,1,0,2,1,0,2,-1,0,-2,3,0,1,0,5
34228,2,0,0,-1,3,0,1,2,-1,0,2,0,-1,1,0,-1,2,2,0,3,-2,3,1,1,3,5
34235,-2,0,-2,-1,2,1,-2,1,0,-2,-2,0,1,-1,1,0,1,-3,0,-1,3,-2,2,-1,0,5
34238,2,1,-2,-1,2,-1,1,0,-1,0,0,-1,-1,-1,-3,-1,1,-1,-1,-1,1,-1,-2,2,-2,1
34239,-1,1,-2,0,-1,0,-2,-3,-2,2,0,0,-3,2,2,1,1,-1,-2,-1,-1,-1,2,-1,2,4
34241,-1,1,0,0,-1,2,1,-1,-1,-1,0,-2,1,2,-1,-1,-2,1,0,0,-2,-1,-1,-1,2,1
34243,-1,-1,-3,0,2,0,1,2,1,-1,0,0,1,-3,0,1,-1,1,-3,1,1,-1,2,1,1,4
34248,-2,-3,-2,-2,-1,1,-2,0,1,-3,3,-1,0,2,3,2,0,0,-1,0,-2,1,0,1,1,3
34252,-2,0,-2,-1,0,0,0,-1,3,-1,2,0,2,1,-1,-3,-1,2,-1,-1,-1,-2,-1,-1,0,1
34253,-2,-2,1,3,-1,2,-1,2,0,-2,0,-3,0,-1,-1,-1,1,-1,-1,-1,-1,2,0,0,-2,2
34254,-1,1,-2,-1,-1,2,2,-1,2,-2,0,0,2,3,0,-1,-2,3,-3,0,1,0,2,-1,1,1
34255,1,2,0,-1,-1,2,-3,-3,-1,3,0,1,-1,1,2,2,1,-1,-2,0,-2,-3,2,-2,3,4
34258,-3,0,-2,-1,1,0,2,0,-1,0,-2,-3,0,-1,1,1,-1,0,-2,0,-1,-1,-2,1,-1,1
34259,-2,-1,0,-1,2,-1,3,0,2,-2,-2,1,0,-2,3,-3,1,1,-3,-1,1,-3,2,-1,0,5
34265,2,0,-2,-1,-1,1,-2,0,-1,1,1,3,-3,1,2,2,3,0,1,-2,-1,-1,1,0,2,4
34267,1,0,-2,-1,-3,2,2,-2,3,-3,1,-2,1,1,1,2,-1,0,-1,-1,-1,1,1,-1,1,1
34269,-1,-2,2,0,1,-3,-1,1,-1,-1,-2,2,0,-2,-2,-3,-2,1,2,1,-2,0,2,-1,3,2
34271,1,-1,1,-1,-1,2,-1,1,0,-2,-2,-2,0,-2,3,0,1,0,-2,0,0,0,-1,-3,-1,5
34274,0,-1,1,-1,-1,0,-2,0,-2,-1,1,-1,2,1,0,1,-1,-2,-2,1,1,-2,-1,1,1,3
34276,-1,0,-2,2,1,0,2,1,1,2,-1,0,1,-1,1,-3,3,-2,1,0,3,-1,0,2,2,5
34278,2,2,-1,-1,0,0,0,-1,1,1,1,-2,2,-1,2,-2,1,1,0,-1,1,2,3,1,1,5
34279,0,1,1,1,-1,0,-1,-3,1,0,1,-2,1,3,0,2,-2,0,-3,1,2,1,1,1,2,3
34289,1,-1,-1,-2,-2,2,0,1,0,1,2,1,0,2,2,2,0,1,0,-1,-1,1,1,0,1,4
34290,-3,1,0,-3,3,0,0,-1,-1,0,0,-2,-2,-1,-2,-3,-2,-2,0,-1,-2,1,-2,1,1,1
34291,-1,1,0,-2,2,1,3,1,0,1,3,-3,0,0,0,-1,0,2,-1,0,0,0,0,0,2,5
34292,-2,1,2,0,1,-1,0,-1,0,-1,0,-2,-3,-1,-2,0,-2,-1,1,-2,-2,-1,-1,1,-1,1
34297,3,2,0,-3,-3,0,-1,-1,0,3,0,3,0,2,1,2,1,-2,0,-1,-1,-3,2,0,0,4
34304,-1,-2,2,-1,1,-2,0,2,-1,-1,-1,2,2,-1,-1,-1,-2,1,0,2,-1,1,1,-1,0,2
34307,-1,2,-3,-2,2,-2,2,-1,-1,-2,2,0,-2,-3,-1,-1,-2,0,-3,-2,0,0,0,2,-1,1
34310,-1,-1,0,1,0,3,2,3,2,0,-1,-2,-1,-1,1,-2,3,0,-1,-1,3,0,2,-2,1,5
34315,0,0,-1,0,0,2,2,1,1,-1,-2,-2,3,0,1,-1,0,0,-1,-2,3,-1,-1,-3,3,5
34321,-2,-2,-1,1,-3,2,2,1,3,0,0,-2,-1,1,-1,-2,-2,-2,2,0,-2,0,-2,2,-1,2
34322,0,0,0,0,0,1,1,0,3,0,-2,1,1,-2,-1,1,-1,-1,-1,0,2,1,3,2,0,4
34326,-3,-1,-2,-3,2,0,0,0,1,-2,1,-2,2,-3,0,0,0,0,-2,0,0,-1,3,1,2,5
34332,1,2,-1,-1,-2,0,2,-1,0,1,-1,3,2,-1,-1,1,0,2,-2,0,-3,1,1,-3,-1,3
34334,3,2,2,-1,-2,0,0,0,-2,0,-2,-2,1,-1,-2,1,-2,0,1,-2,-1,0,0,0,-3,3
34339,-2,-1,1,3,-2,1,0,2,1,-1,1,-1,-1,-1,0,1,-2,-2,1,-1,-1,1,-2,0,-2,2
34340,2,2,1,-1,-3,2,0,-3,0,1,-2,0,1,0,-2,0,-1,3,1,-2,-1,2,0,0,-2,3
34344,1,0,-2,-2,1,-2,1,1,1,-1,3,-2,1,-1,-1,0,-2,0,-2,-2,0,-2,0,3,-1,1
34345,-2,0,0,3,0,2,0,1,1,-2,-2,-1,0,-2,-3,-1,-1,-3,1,1,0,3,0,1,-2,2
34347,0,0,-1,-1,3,-1,1,3,-1,2,3,1,-2,1,2,-1,1,1,0,2,-3,2,0,0,0,5
34355,-1,-1,0,-1,0,1,0,-1,-1,0,1,-1,-2,2,1,1,-1,0,1,-1,0,-2,-1,0,0,3
34360,-1,2,0,-2,-3,2,0,-2,-2,1,-2,2,0,3,0,2,1,-1,2,-2,-3,-2,1,-1,0,4
34365,0,3,-1,-2,-2,1,0,0,2,-1,2,-3,1,0,-1,-2,0,-2,0,-2,-2,0,0,-2,-1,1
34367,1,-1,2,-1,-3,1,1,0,-2,0,-3,1,1,0,1,2,-2,0,2,2,0,-3,0,2,-1,2
34368,1,0,-1,0,2,2,-1,3,0,0,-1,-1,1,-1,-2,1,0,-1,0,1,2,-1,0,1,1,4
34371,2,2,1,-1,0,1,2,-1,-2,-2,-1,-2,0,1,-3,2,-1,2,0,-3,1,0,0,0,-1,3
34373,2,-2,-2,2,0,-1,2,-1,3,1,0,-1,3,-1,-1,-1,-3,-3,0,2,-1,2,0,1,-3,2
34376,-1,-2,2,1,-2,2,-2,0,2,-1,-2,-2,1,0,0,-1,0,0,2,-1,0,2,-2,3,-2,2
34380,-1,2,-3,1,0,2,2,-2,2,-1,0,-1,0,1,-3,-2,0,0,-1,0,-2,0,2,-3,1,5
34381,1,-1,-1,-1,-1,2,-1,1,2,0,0,-2,0,2,-1,0,1,1,-2,2,-1,-1,1,1,2,5
34383,-1,-2,1,1,-2,1,1,-1,3,0,1,1,2,1,0,-2,-3,-3,2,0,-3,1,-1,2,2,2
34390,-1,-2,-1,-1,2,2,2,1,1,2,0,2,1,-2,-1,1,1,-2,-1,0,0,-1,1,2,0,4
34391,-1,1,2,3,-2,-1,0,1,1,-3,0,-2,-1,0,-3,-1,-3,-3,3,-2,0,1,1,3,0,2
34396,2,2,-1,-2,1,2,1,2,1,0,1,0,2,0,0,-1,-1,3,0,2,-1,3,1,0,3,5
34398,-1,0,-1,1,0,1,0,-2,-1,-1,2,2,-1,0,2,-1,0,-3,0,-2,-1,0,3,1,1,4
34400,0,0,1,1,-1,-1,2,2,-2,-1,0,0,1,1,-2,-1,-1,2,0,1,-2,0,2,1,3,2
34409,-1,-3,-2,-3,-1,1,0,-2,0,0,3,1,-1,0,2,1,-2,-3,1,1,-1,0,-3,2,-2,3
34411,1,1,0,-1,0,0,2,0,1,-1,1,0,2,-2,-1,1,2,-1,0,1,-1,1,2,0,-1,3
34412,1,2,1,-1,2,-1,1,0,0,-1,1,-1,0,-1,2,-1,3,1,1,0,-2,3,1,2,0,5
34414,-2,2,-2,-2,0,2,1,-2,2,-2,0,1,-1,0,-1,-1,0,1,-2,-2,2,-3,2,0,1,1
34415,0,-3,2,-2,-1,0,0,0,0,-2,-1,-1,0,-1,0,0,0,1,0,0,-1,1,-2,-1,-2,2
34436,0,3,0,-1,1,-2,0,-1,0,-2,0,0,-2,-1,-2,1,-1,0,-1,-1,-2,-2,-2,2,0,1
34441,0,0,2,-1,-1,-1,3,0,-1,-2,1,-1,2,-1,-1,-1,-1,2,0,0,-3,1,2,1,1,2
